date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_biontech_viert_kumulativ	dosen_biontech_fuenft_kumulativ	dosen_biontech_sechst_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_moderna_viert_kumulativ	dosen_moderna_fuenft_kumulativ	dosen_moderna_sechst_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_astra_viert_kumulativ	dosen_astra_fuenft_kumulativ	dosen_astra_sechst_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_johnson_viert_kumulativ	dosen_johnson_fuenft_kumulativ	dosen_johnson_sechst_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_novavax_viert_kumulativ	dosen_novavax_fuenft_kumulativ	dosen_novavax_sechst_kumulativ	dosen_valneva_kumulativ	dosen_valneva_erst_kumulativ	dosen_valneva_zweit_kumulativ	dosen_valneva_dritt_kumulativ	dosen_valneva_viert_kumulativ	dosen_valneva_fuenft_kumulativ	dosen_valneva_sechst_kumulativ	dosen_biontech_bivalent_kumulativ	dosen_biontech_bivalent_erst_kumulativ	dosen_biontech_bivalent_zweit_kumulativ	dosen_biontech_bivalent_dritt_kumulativ	dosen_biontech_bivalent_viert_kumulativ	dosen_biontech_bivalent_fuenft_kumulativ	dosen_biontech_bivalent_sechst_kumulativ	dosen_moderna_bivalent_kumulativ	dosen_moderna_bivalent_erst_kumulativ	dosen_moderna_bivalent_zweit_kumulativ	dosen_moderna_bivalent_dritt_kumulativ	dosen_moderna_bivalent_viert_kumulativ	dosen_moderna_bivalent_fuenft_kumulativ	dosen_moderna_bivalent_sechst_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_viert_kumulativ	dosen_fuenft_kumulativ	dosen_sechst_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_viert_differenz_zum_vortag	dosen_fuenft_differenz_zum_vortag	dosen_sechst_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	personen_auffrisch2_kumulativ	personen_auffrisch3_kumulativ	personen_auffrisch4_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2022-08-27	184759537	136578747	46583744	51204155	32867316	5916179	7314	39	31485845	5146763	6378040	18691384	1267166	2467	25	12802587	9278668	3515084	8017	813	5	0	3751135	3712698	12204	20352	5876	5	0	141223	69477	63038	5605	2980	117	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64791350	61172521	51592674	7193014	9908	70	6987	347	474	1575	4517	72	2	474	347	64791350	63466630	51592674	7193014	9908	70	0.77839	0.76248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-28	184761357	136580174	46583812	51204227	32867638	5917144	7314	39	31486200	5146784	6378061	18691449	1267412	2469	25	12802587	9278668	3515084	8017	813	5	0	3751136	3712698	12205	20352	5876	5	0	141260	69489	63050	5612	2986	117	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64791451	61172627	51593068	7194231	9910	70	1820	101	106	394	1217	2	0	106	101	64791451	63466736	51593068	7194231	9910	70	0.7784	0.76248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-29	184778227	136594778	46584252	51204847	32870213	5928091	7336	39	31488252	5146835	6378122	18691783	1269010	2477	25	12802595	9278676	3515084	8017	813	5	0	3751162	3712710	12216	20353	5878	5	0	141440	69535	63126	5652	3003	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64792008	61173395	51596018	7206795	9941	70	16870	557	768	2950	12564	31	0	768	557	64792008	63467504	51596018	7206795	9941	70	0.7784	0.76249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-30	184811561	136624841	46584932	51205921	32874796	5951776	7375	41	31491321	5146876	6378204	18692154	1271582	2480	25	12802596	9278676	3515084	8017	813	6	0	3751181	3712710	12216	20365	5885	5	0	141622	69593	63194	5688	3023	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64792787	61174619	51601020	7233079	9984	72	33334	779	1224	5002	26284	43	2	1224	779	64792787	63468728	51601020	7233079	9984	72	0.77841	0.76251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-08-31	184847964	136657621	46585771	51207120	32880105	5977115	7456	54	31494700	5146917	6378277	18692550	1274433	2498	25	12802596	9278676	3515084	8017	813	6	0	3751206	3712714	12217	20367	5903	5	0	141841	69656	63266	5736	3059	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64793734	61175964	51606775	7261323	10083	85	36403	947	1345	5755	28244	99	13	1345	947	64793734	63470073	51606775	7261323	10083	85	0.77842	0.76252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-01	184880182	136687064	46586459	51208073	32884639	6000348	7491	54	31497249	5146962	6378348	18692887	1276515	2512	25	12802596	9278676	3515084	8017	813	6	0	3751227	3712717	12224	20375	5906	5	0	142046	69706	63328	5799	3089	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64794520	61177057	51611717	7286671	10132	85	32218	786	1093	4942	25348	49	0	1093	786	64794520	63471166	51611717	7286671	10132	85	0.77843	0.76253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-02	184907691	136711499	46587307	51209122	32889203	6018276	7536	55	31500105	5147018	6378442	18693362	1278730	2527	26	12802597	9278676	3515085	8017	813	6	0	3751251	3712727	12226	20375	5918	5	0	142239	69761	63408	5836	3110	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64795489	61178283	51616793	7306847	10192	87	27509	969	1226	5076	20176	60	2	1226	969	64795489	63472392	51616793	7306847	10192	87	0.77844	0.76255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-03	184913740	136716479	46587606	51209592	32890432	6021204	7590	55	31501006	5147052	6378484	18693534	1279372	2538	26	12802597	9278676	3515085	8017	813	6	0	3751276	3712727	12230	20378	5936	5	0	142382	69798	63460	5868	3131	119	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64795859	61178851	51618229	7310456	10258	87	6049	370	568	1436	3609	66	0	568	370	64795859	63472960	51618229	7310456	10258	87	0.77845	0.76256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-04	184915536	136718062	46587668	51209669	32890725	6022350	7595	55	31501183	5147062	6378494	18693572	1279490	2539	26	12802597	9278676	3515085	8017	813	6	0	3751276	3712727	12230	20378	5936	5	0	142418	69808	63475	5874	3136	119	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64795941	61178953	51618566	7311725	10264	87	1796	82	102	337	1269	6	0	102	82	64795941	63473062	51618566	7311725	10264	87	0.77845	0.76256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-05	184929532	136730385	46588176	51210252	32893244	6031047	7611	55	31502706	5147121	6378563	18694062	1280390	2544	26	12802598	9278677	3515085	8017	813	6	0	3751299	3712738	12236	20381	5939	5	0	142544	69848	63517	5901	3153	119	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64796560	61179653	51621605	7321342	10285	87	13996	619	700	3039	9617	21	0	700	619	64796560	63473762	51621605	7321342	10285	87	0.77846	0.76257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-06	184957617	136756078	46588928	51211305	32897898	6050254	7638	55	31504892	5147168	6378631	18694365	1282151	2551	26	12802598	9278677	3515085	8017	813	6	0	3751300	3712739	12236	20381	5939	5	0	142749	69904	63598	5944	3176	120	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64797416	61180855	51626605	7342333	10320	88	28085	856	1202	5000	20991	35	1	1202	856	64797416	63474964	51626605	7342333	10320	88	0.77847	0.76258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-07	184987017	136782590	46589590	51212301	32902366	6070597	7681	55	31507339	5147214	6378697	18694738	1284092	2572	26	12802598	9278677	3515085	8017	813	6	0	3751311	3712739	12244	20383	5940	5	0	142988	69979	63678	5996	3208	120	7	0	0	0	0	0	0	0	191	0	1	19	159	11	1	0	0	0	0	0	0	0	64798199	61182006	51631519	7364809	10395	89	29400	783	1151	4914	22476	75	1	1151	783	64798199	63476115	51631519	7364809	10395	89	0.77848	0.76259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-08	185016826	136809057	46590332	51213357	32907404	6090176	7728	60	31509769	5147268	6378756	18695106	1286031	2582	26	12802600	9278677	3515085	8017	815	6	0	3751373	3712743	12250	20391	5984	5	0	143180	70030	63753	6037	3232	121	7	0	0	0	0	0	0	0	846	1	3	61	727	52	2	1	0	0	0	1	0	0	64799051	61183204	51637016	7386966	10494	95	29809	852	1198	5497	22157	99	6	1198	852	64799051	63477313	51637016	7386966	10494	95	0.77849	0.76261	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-09	185038594	136827428	46591085	51214313	32911222	6102955	7785	68	31511986	5147306	6378828	18695554	1287669	2603	26	12802600	9278677	3515085	8017	815	6	0	3751432	3712745	12253	20398	6031	5	0	143452	70119	63842	6100	3261	123	7	0	0	0	0	0	0	0	1693	1	3	146	1438	97	8	3	0	0	0	3	0	0	64799933	61184324	51641437	7402172	10619	109	21768	882	1120	4421	15206	125	14	1120	882	64799933	63478433	51641437	7402172	10619	109	0.7785	0.76262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-10	185045486	136832653	46591392	51214711	32912556	6106091	7830	73	31512957	5147333	6378866	18695766	1288349	2617	26	12802600	9278677	3515085	8017	815	6	0	3751436	3712749	12253	20398	6031	5	0	143652	70155	63916	6171	3280	123	7	0	0	0	0	0	0	0	2089	2	5	186	1740	134	22	99	0	1	6	91	1	0	64800308	61184837	51643100	7406397	10716	128	6892	375	513	1663	4225	97	19	513	375	64800308	63478946	51643100	7406397	10716	128	0.7785	0.76263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-11	185047264	136833999	46591457	51214816	32912836	6106979	7838	73	31513230	5147356	6378900	18695848	1288483	2617	26	12802600	9278677	3515085	8017	815	6	0	3751442	3712749	12253	20399	6036	5	0	143751	70172	63935	6214	3300	123	7	0	0	0	0	0	0	0	2131	2	5	195	1773	134	22	111	0	1	6	103	1	0	64800413	61184995	51643515	7407489	10724	128	1778	105	158	415	1092	8	0	158	105	64800413	63479104	51643515	7407489	10724	128	0.7785	0.76263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-12	185062485	136846792	46591875	51215386	32915153	6116303	7997	78	31514445	5147422	6378955	18696057	1289355	2630	26	12802603	9278680	3515085	8017	815	6	0	3751485	3712755	12260	20407	6058	5	0	143891	70218	63985	6243	3315	123	7	0	0	0	0	0	0	0	3115	2	13	278	2596	197	29	154	0	1	10	137	6	0	64800952	61185685	51646165	7418579	10964	140	15221	539	690	2650	11090	240	12	690	539	64800952	63479794	51646165	7418579	10964	140	0.77851	0.76264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13	185107091	136885004	46592567	51216429	32921246	6146457	8209	96	31518064	5147512	6379035	18696607	1292217	2666	27	12802603	9278680	3515085	8017	815	6	0	3751591	3712759	12260	20418	6149	5	0	144162	70265	64066	6337	3363	124	7	21	5	16	0	0	0	0	4811	5	20	475	3960	313	38	835	5	13	45	740	32	0	64801798	61186924	51653145	7453701	11355	168	44606	846	1239	6980	35122	391	28	1239	846	64801798	63481033	51653145	7453701	11355	168	0.77852	0.76265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14	185158746	136927612	46593340	51217493	32926482	6181673	8501	123	31522465	5147568	6379121	18697037	1295976	2735	28	12802603	9278680	3515085	8017	815	6	0	3751875	3712762	12274	20480	6354	5	0	144354	70310	64148	6383	3382	124	7	34	13	20	1	0	0	0	7668	8	33	833	6271	469	54	2135	8	13	114	1908	91	1	64802689	61188187	51659347	7496379	11931	213	51655	891	1263	6202	42678	576	45	1263	891	64802689	63482296	51659347	7496379	11931	213	0.77853	0.76267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15	185214232	136974529	46594110	51218645	32932501	6220450	8692	131	31527155	5147612	6379193	18697579	1299944	2798	29	12802608	9278680	3515085	8018	819	6	0	3751984	3712768	12284	20503	6424	5	0	144599	70351	64215	6448	3453	125	7	63	24	38	1	0	0	0	10176	10	45	1135	8312	606	68	3118	9	16	172	2787	132	2	64803564	61189521	51666357	7542189	12364	237	55486	875	1334	7010	45810	433	24	1334	875	64803564	63483630	51666357	7542189	12364	237	0.77854	0.76268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16	185258925	137009590	46594791	51219627	32937323	6248801	8909	139	31531763	5147649	6379261	18698082	1303861	2880	30	12802631	9278682	3515085	8019	839	6	0	3752032	3712772	12286	20517	6452	5	0	144834	70395	64314	6503	3490	125	7	96	43	50	2	0	1	0	13302	18	56	1544	10813	790	81	4677	13	21	277	4156	208	2	64804363	61190700	51672267	7578412	12924	259	44693	799	1179	5910	36223	560	22	1179	799	64804363	63484809	51672267	7578412	12924	259	0.77855	0.7627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17	185271481	137017866	46595043	51220008	32938894	6254727	9047	147	31533750	5147667	6379294	18698499	1305334	2925	31	12802631	9278682	3515085	8019	839	6	0	3752041	3712772	12289	20518	6457	5	0	145014	70424	64359	6590	3509	125	7	105	52	50	2	0	1	0	14844	21	66	1762	12020	882	93	5230	14	21	323	4642	228	2	64804675	61191172	51674607	7587528	13219	280	12556	312	472	2340	9116	295	21	472	312	64804675	63485281	51674607	7587528	13219	280	0.77855	0.7627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-18	185274877	137020425	46595095	51220115	32939462	6256537	9068	148	31534269	5147689	6379317	18698586	1305714	2932	31	12802634	9278682	3515086	8019	841	6	0	3752042	3712772	12289	20518	6458	5	0	145117	70441	64391	6625	3528	125	7	106	52	51	2	0	1	0	14997	25	67	1773	12126	913	93	5287	15	21	328	4691	230	2	64804771	61191337	51675313	7589895	13280	281	3396	96	165	706	2367	61	1	165	96	64804771	63485446	51675313	7589895	13280	281	0.77856	0.76271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-19	185298550	137039523	46595539	51220646	32941986	6272013	9189	150	31536319	5147755	6379378	18698944	1307239	2972	31	12802646	9278694	3515086	8019	841	6	0	3752088	3712775	12302	20525	6481	5	0	145294	70490	64457	6669	3546	125	7	118	60	55	2	0	1	0	16698	33	72	2043	13441	1010	99	5864	16	24	386	5192	243	3	64805362	61192020	51678574	7608753	13551	290	23673	591	683	3261	18858	271	9	683	591	64805362	63486129	51678574	7608753	13551	290	0.77856	0.76271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-20	185351816	137084223	46596086	51221579	32947009	6310037	9358	154	31539976	5147815	6379449	18699298	1310371	3012	31	12802646	9278694	3515086	8019	841	6	0	3752178	3712775	12306	20531	6561	5	0	145494	70529	64529	6725	3578	126	7	145	83	59	2	0	1	0	20127	49	112	2604	16020	1234	108	7027	20	30	488	6201	285	3	64806051	61193150	51684676	7653609	14027	303	53266	689	1130	6102	44856	476	13	1130	689	64806051	63487259	51684676	7653609	14027	303	0.77857	0.76273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-21	185410965	137132176	46596804	51222504	32952653	6350552	9496	167	31543473	5147851	6379492	18699784	1313270	3045	31	12802646	9278694	3515086	8019	841	6	0	3752190	3712777	12307	20532	6569	5	0	145654	70568	64581	6773	3597	128	7	175	111	60	2	0	1	1	25923	59	144	3490	20560	1543	127	8728	21	30	638	7680	356	3	64806885	61194204	51691891	7703069	14580	336	59149	834	1054	7215	49460	553	33	1054	834	64806885	63488313	51691891	7703069	14580	336	0.77858	0.76274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-22	185476468	137187215	46597520	51223621	32958935	6397261	9686	192	31547007	5147884	6379541	18700156	1316338	3057	31	12802656	9278694	3515086	8019	851	6	0	3752312	3712782	12314	20550	6661	5	0	145843	70603	64660	6815	3629	129	7	217	144	64	4	3	1	1	31260	80	188	4333	24682	1844	133	9958	21	33	729	8755	417	3	64807728	61195507	51699541	7758180	15145	367	65503	843	1303	7650	55111	565	31	1303	843	64807728	63489616	51699541	7758180	15145	367	0.77859	0.76276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-23	185527574	137226391	46598103	51224547	32963609	6430044	9891	197	31550279	5147919	6379604	18700499	1319144	3081	32	12802656	9278694	3515086	8019	851	6	0	3752326	3712784	12315	20556	6666	5	0	146055	70642	64743	6879	3655	129	7	267	184	72	5	4	1	1	38127	92	228	5368	30034	2260	145	11473	21	42	879	10057	469	5	64808439	61196637	51705814	7800455	15842	387	51106	711	1130	6273	42275	697	20	1130	711	64808439	63490746	51705814	7800455	15842	387	0.7786	0.76277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-24	185541696	137234666	46598371	51224977	32965020	6436012	10078	208	31551361	5147948	6379654	18700659	1319983	3085	32	12802656	9278694	3515086	8019	851	6	0	3752337	3712786	12322	20557	6667	5	0	146213	70680	64811	6912	3674	129	7	292	203	76	7	4	1	1	42097	100	258	5970	33044	2569	156	12074	21	43	940	10572	493	5	64808803	61197227	51708084	7810807	16366	409	14122	364	590	2270	10352	524	22	590	364	64808803	63491336	51708084	7810807	16366	409	0.7786	0.76278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-25	185546859	137238585	46598465	51225111	32965606	6439065	10128	210	31551913	5147966	6379678	18700739	1320408	3090	32	12802700	9278694	3515086	8020	894	6	0	3752345	3712793	12323	20557	6667	5	0	146302	70698	64832	6946	3690	129	7	308	218	77	7	4	1	1	42577	100	260	6003	33429	2605	180	12129	21	43	945	10621	494	5	64808955	61197410	51708823	7814778	16458	435	5163	152	183	739	3971	92	26	183	152	64808955	63491519	51708823	7814778	16458	435	0.77861	0.76278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-26	185578923	137263277	46599024	51225699	32968667	6459358	10310	219	31553454	5148012	6379736	18701141	1321432	3100	33	12802711	9278702	3515087	8020	896	6	0	3752372	3712794	12327	20566	6680	5	0	146467	70738	64884	7005	3704	129	7	347	256	77	7	5	1	1	47408	103	284	6603	37163	2901	354	12887	24	45	1002	11262	517	37	64809653	61198139	51713011	7840500	16969	651	32064	698	729	4188	25722	511	216	729	698	64809653	63492248	51713011	7840500	16969	651	0.77861	0.76279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-27	185655951	137327586	46599718	51226710	32975090	6515059	10776	233	31556402	5148079	6379809	18701621	1323753	3107	33	12802711	9278702	3515087	8020	896	6	0	3752480	3712798	12329	20578	6770	5	0	146714	70790	64955	7077	3756	129	7	380	283	82	8	5	1	1	56016	116	330	7576	43453	3652	889	13662	26	46	1091	11910	535	54	64810512	61199348	51721061	7905602	18211	1217	77028	859	1209	8050	65102	1242	566	1209	859	64810512	63493457	51721061	7905602	18211	1217	0.77863	0.7628	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-28	185743118	137398146	46600702	51228117	32981868	6575320	11594	545	31558672	5148113	6379878	18701876	1325621	3122	62	12802711	9278702	3515087	8020	896	6	0	3752535	3712800	12333	20588	6808	6	0	147005	70835	65043	7176	3813	131	7	553	319	85	26	121	1	1	68895	148	386	8959	52948	4900	1554	14601	26	48	1183	12598	632	114	64811645	61200977	51729696	7978125	20392	2283	87167	1133	1629	8635	72523	2181	1066	1629	1133	64811645	63495086	51729696	7978125	20392	2283	0.77864	0.76282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-29	185844544	137481311	46601486	51229721	32989818	6646979	12311	996	31561624	5148154	6379962	18702177	1328104	3148	79	12802711	9278702	3515087	8020	896	6	0	3752590	3712802	12341	20592	6849	6	0	147241	70897	65122	7255	3829	131	7	595	359	87	26	121	1	1	83270	200	450	10454	63535	6172	2459	15202	26	50	1280	13061	644	141	64812626	61202820	51739622	8063374	22419	3683	101426	981	1843	9926	85249	2027	1400	1843	981	64812626	63496929	51739622	8063374	22419	3683	0.77865	0.76284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-30	185931243	137543962	46602233	51230938	32997024	6699192	13165	1410	31564622	5148192	6380044	18702739	1330283	3256	108	12802712	9278702	3515087	8020	897	6	0	3752612	3712803	12349	20594	6860	6	0	147675	70954	65249	7370	3959	136	7	682	407	108	30	135	1	1	102824	242	541	13021	77942	7822	3256	16154	28	58	1452	13750	692	174	64813561	61204374	51750250	8133018	25084	4956	86699	935	1554	10628	69644	2665	1273	1554	935	64813561	63498483	51750250	8133018	25084	4956	0.77866	0.76286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-01	185958885	137559166	46602537	51231466	32998907	6711038	13725	1493	31565229	5148200	6380058	18702793	1330797	3270	111	12802712	9278702	3515087	8020	897	6	0	3752616	3712806	12349	20594	6861	6	0	147767	70974	65285	7405	3960	136	7	712	425	110	40	135	1	1	114101	253	579	14090	86349	8798	4032	16582	31	62	1529	14060	713	187	64813928	61204996	51753378	8154097	26655	5831	27642	367	622	3128	21079	1571	875	622	367	64813928	63499105	51753378	8154097	26655	5831	0.77867	0.76287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-02	185965574	137563518	46602630	51231623	32999570	6714282	13896	1517	31565429	5148219	6380089	18702845	1330885	3273	118	12802712	9278702	3515087	8020	897	6	0	3752618	3712806	12349	20596	6861	6	0	147820	70989	65308	7416	3963	137	7	729	442	110	40	135	1	1	116120	282	735	14218	87784	9031	4070	16628	31	65	1560	14068	717	187	64814101	61205366	51754265	8158875	27067	5900	6689	173	370	887	4778	412	69	370	173	64814101	63499475	51754265	8158875	27067	5900	0.77867	0.76287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-03	185974740	137569901	46602830	51231927	33000412	6719207	14003	1522	31566106	5148245	6380123	18703048	1331298	3274	118	12802712	9278702	3515087	8020	897	6	0	3752618	3712806	12349	20596	6861	6	0	147887	71018	65337	7425	3963	137	7	753	466	110	40	135	1	1	118056	285	741	14393	89258	9300	4079	16707	31	65	1594	14111	719	187	64814383	61205739	51755528	8165730	27446	5914	9166	282	373	1263	6855	379	14	373	282	64814383	63499848	51755528	8165730	27446	5914	0.77867	0.76288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-04	186045363	137585775	46603380	51232634	33002668	6729676	15367	2050	31566876	5148281	6380266	18703239	1331679	3292	119	12802737	9278725	3515087	8021	898	6	0	3752715	3712825	12351	20606	6905	19	9	148031	71058	65382	7473	3974	137	7	811	491	129	42	145	3	1	170111	425	995	18089	130922	14920	4760	18307	31	68	1750	15324	933	201	64815216	61206912	51761888	8219523	34677	7147	70623	833	1173	6360	53793	7231	1233	1173	833	64815216	63501021	51761888	8219523	34677	7147	0.77868	0.76289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-05	186147500	137607725	46604038	51233413	33004872	6744337	18170	2895	31567931	5148328	6380330	18703353	1332438	3354	128	12802737	9278725	3515087	8021	898	6	0	3752758	3712829	12354	20611	6921	20	23	148208	71094	65440	7540	3984	143	7	856	530	132	43	147	3	1	247230	769	1343	23014	192752	23583	5769	20055	33	73	1893	16753	1061	242	64816346	61208172	51769347	8298230	46340	9065	102137	1130	1260	7459	78707	11663	1918	1260	1130	64816346	63502281	51769347	8298230	46340	9065	0.7787	0.76291	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-06	186268399	137628108	46604582	51234172	33007292	6757870	20538	3654	31568574	5148380	6380414	18703447	1332822	3378	133	12802737	9278725	3515087	8021	898	6	0	3752815	3712834	12354	20613	6949	29	36	148361	71123	65476	7594	4014	147	7	930	557	158	47	152	15	1	345029	1309	1722	29165	271010	35006	6817	21845	54	92	2070	18165	1193	271	64817564	61209475	51778249	8391880	60312	10919	120899	1218	1303	8902	93650	13972	1854	1303	1218	64817564	63503584	51778249	8391880	60312	10919	0.77871	0.76292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-07	186374667	137645543	46605174	51234939	33009502	6769366	22210	4352	31569565	5148409	6380457	18703558	1333491	3433	217	12802737	9278725	3515087	8021	898	6	0	3752920	3712840	12357	20620	6997	70	36	148502	71143	65527	7637	4039	148	8	970	572	173	47	158	19	1	430409	1938	2221	35135	338703	44459	7953	24021	76	122	2259	19906	1350	308	64818877	61210883	51786779	8473558	71695	12875	106268	1313	1408	8530	81678	11383	1956	1408	1313	64818877	63504992	51786779	8473558	71695	12875	0.77873	0.76294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-08	186406165	137652081	46605466	51235275	33010214	6773798	22798	4530	31570009	5148425	6380482	18703613	1333815	3456	218	12802737	9278725	3515087	8021	898	6	0	3752934	3712841	12358	20620	7006	73	36	148622	71174	65577	7676	4039	148	8	1043	603	208	54	158	19	1	454090	1988	2301	37013	357241	47205	8342	24649	81	126	2346	20419	1361	316	64819303	61211414	51789557	8497374	75066	13451	31498	426	531	2778	23816	3371	576	531	426	64819303	63505523	51789557	8497374	75066	13451	0.77873	0.76295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-09	186415033	137654431	46605603	51235432	33010574	6775251	22954	4617	31570151	5148452	6380511	18703637	1333868	3465	218	12802737	9278725	3515087	8021	898	6	0	3752942	3712842	12358	20620	7006	75	41	148714	71203	65615	7684	4046	156	10	1055	609	214	54	158	19	1	459991	2051	2327	37628	361677	47878	8430	25012	81	126	2401	20671	1414	319	64819566	61211670	51790619	8503575	75967	13636	8868	263	256	1062	6201	901	185	256	263	64819566	63505779	51790619	8503575	75967	13636	0.77873	0.76295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-10	186474152	137662846	46605964	51235920	33012039	6780314	23770	4839	31570516	5148492	6380557	18703735	1334036	3477	219	12802737	9278725	3515087	8021	898	6	0	3752965	3712843	12364	20627	7006	83	42	148855	71234	65666	7723	4066	156	10	1106	631	233	56	165	20	1	509151	2242	2499	40992	399971	54489	8958	25976	91	141	2497	21401	1505	341	64820222	61212467	51795690	8547857	83506	14410	59119	656	797	5071	44282	7539	774	797	656	64820222	63506576	51795690	8547857	83506	14410	0.77874	0.76296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
